callsign,valid_from,valid_to,days,origin,departure_time,destination,flight_time,flight_rules,aircraft_type,rvsm,equipment,pbn,route,alt,eet,performance,operator,remark
TAM3222,060825,060825,3,SBGR,1915,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 IMDAB DCT SEGLI DCT TODET,,EET/SBCW0004,,,RMK/TCAS
TAM3222,050825,050825,2,SBGR,1840,SBVT,0110,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 IMDAB DCT SEGLI DCT TODET,,EET/SBCW0004,,,RMK/TCAS
TAM3222,040825,040825,1,SBGR,1850,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 IMDAB DCT SEGLI DCT TODET,,EET/SBCW0004,,,RMK/TCAS
TAM3222,310725,310725,4,SBGR,1840,SBVT,0110,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 UREMI UZ42 IMDAB DCT SEGLI DCT TODET,,EET/SBCW0004,,,RMK/TCAS
TAM3224,050825,050825,2,SBGR,0230,SBAR,0215,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ESMOX DCT,,EET/SBRE0056,,,RMK/TCAS
TAM3224,010825,010825,5,SBGR,0225,SBAR,0215,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ESMOX DCT,,EET/SBRE0056,,,RMK/TCAS
TAM3224,310725,310725,4,SBGR,0225,SBAR,0215,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ESMOX DCT,,EET/SBRE0056,,,RMK/TCAS
TAM3224,060825,060825,3,SBGR,0245,SBAR,0215,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ESMOX DCT,,EET/SBRE0056,,,RMK/TCAS
TAM3224,030825,030825,7,SBGR,0230,SBAR,0215,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ESMOX DCT,,EET/SBRE0056,,,RMK/TCAS
TAM3224,020825,020825,6,SBGR,0230,SBAR,0215,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ESMOX DCT,,EET/SBRE0056,,,RMK/TCAS
TAM3224,040825,040825,1,SBGR,0230,SBAR,0215,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 ESMOX DCT,,EET/SBRE0056,,,RMK/TCAS
TAM3228,060825,060825,3,SBGR,1055,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3228,030825,030825,7,SBGR,1035,SBBE,0325,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3228,050825,050825,2,SBGR,1055,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3228,010825,010825,5,SBGR,1050,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3228,310725,310725,4,SBGR,1055,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3228,040825,040825,1,SBGR,1055,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3228,020825,020825,6,SBGR,1055,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3230,060825,060825,3,SBGR,1605,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3230,040825,040825,1,SBGR,1600,SBBE,0325,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3230,030825,030825,7,SBGR,1620,SBBE,0325,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3230,020825,020825,6,SBGR,1555,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3230,310725,310725,4,SBGR,1555,SBBE,0325,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3230,010825,010825,5,SBGR,1605,SBBE,0325,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3230,050825,050825,2,SBGR,1550,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3232,060825,060825,3,SBGR,2155,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3232,020825,020825,6,SBGR,2155,SBBE,0325,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3232,040825,040825,1,SBGR,2300,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3232,050825,050825,2,SBGR,2205,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3232,010825,010825,5,SBGR,2300,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3232,310725,310725,4,SBGR,2155,SBBE,0325,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3232,030825,030825,7,SBGR,2245,SBBE,0325,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 KODSU,,EET/SBAZ0205,,,RMK/TCAS
TAM3235,030825,030825,7,SBGO,2130,SBSP,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ESBOD DCT ISISA DCT UTLOT,,,,,RMK/TCAS
TAM3237,020825,020825,6,SBKP,0845,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ISMOB UZ26 AZOIC,,,,,RMK/TCAS
TAM3237,040825,040825,1,SBKP,0845,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ISMOB UZ26 AZOIC,,,,,RMK/TCAS
TAM3237,030825,030825,7,SBKP,0845,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ISMOB UZ26 AZOIC,,,,,RMK/TCAS
TAM3237,060825,060825,3,SBKP,0845,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ISMOB UZ26 AZOIC,,,,,RMK/TCAS
TAM3237,050825,050825,2,SBKP,0845,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 ISMOB UZ26 AZOIC,,,,,RMK/TCAS
TAM3238,030825,030825,7,SBBR,0025,SBKP,0115,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 GEBEP UZ2 ENTIT,,,,,RMK/TCAS
TAM3238,050825,050825,2,SBBR,0001,SBKP,0115,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 GEBEP UZ2 ENTIT,,,,,RMK/TCAS
TAM3238,060825,060825,3,SBBR,0045,SBKP,0115,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 GEBEP UZ2 ENTIT,,,,,RMK/TCAS
TAM3238,020825,020825,6,SBBR,0025,SBKP,0115,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 GEBEP UZ2 ENTIT,,,,,RMK/TCAS
TAM3238,040825,040825,1,SBBR,0035,SBKP,0115,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 GEBEP UZ2 ENTIT,,,,,RMK/TCAS
TAM3240,060825,060825,3,SBGR,1100,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3240,040825,040825,1,SBGR,1100,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBCW0036,,,RMK/TCAS
TAM3240,050825,050825,2,SBGR,1100,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3240,020825,020825,6,SBGR,1100,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3240,030825,030825,7,SBGR,1100,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3240,310725,310725,4,SBGR,1100,SBPS,0135,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBCW0036,,,RMK/TCAS
TAM3240,010825,010825,5,SBGR,1100,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3242,010825,010825,5,SBGR,1510,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3242,020825,020825,6,SBGR,1510,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3242,310725,310725,4,SBGR,1510,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3242,050825,050825,2,SBGR,1510,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3242,040825,040825,1,SBGR,1510,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBRE0054,,,RMK/TCAS
TAM3242,060825,060825,3,SBGR,1510,SBPS,0135,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3242,030825,030825,7,SBGR,1510,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBCW0036,,,RMK/TCAS
TAM3244,030825,030825,7,SBGR,1925,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBCW0036,,,RMK/TCAS
TAM3244,310725,310725,4,SBGR,1840,SBPS,0135,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3244,050825,050825,2,SBGR,1840,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3244,010825,010825,5,SBGR,1840,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3244,060825,060825,3,SBGR,1840,SBPS,0135,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3244,040825,040825,1,SBGR,1840,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3244,020825,020825,6,SBGR,1815,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3246,040825,040825,1,SBGR,0250,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3246,060825,060825,3,SBGR,0250,SBPS,0135,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3246,030825,030825,7,SBGR,0250,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3246,310725,310725,4,SBGR,0250,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3246,020825,020825,6,SBGR,0250,SBPS,0135,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3246,010825,010825,5,SBGR,0250,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3246,050825,050825,2,SBGR,0250,SBPS,0135,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 NITLU UZ16 OSUNO,,EET/SBBS0037,,,RMK/TCAS
TAM3247,310725,310725,4,SBGR,1715,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3247,020825,020825,6,SBGR,1715,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3247,030825,030825,7,SBGR,1715,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3247,010825,010825,5,SBGR,1720,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3254,030825,030825,7,SBGR,1020,SBIL,0145,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 DALOX,,EET/SBBS0010,,,RMK/TCAS
TAM3254,050825,050825,2,SBGR,1020,SBIL,0145,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 DALOX,,EET/SBRE0055,,,RMK/TCAS
TAM3254,040825,040825,1,SBGR,1020,SBIL,0145,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 DALOX,,EET/SBBS0010,,,RMK/TCAS
TAM3254,060825,060825,3,SBGR,1020,SBIL,0145,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 DALOX,,EET/SBRE0055,,,RMK/TCAS
TAM3254,020825,020825,6,SBGR,1010,SBIL,0145,IS,A319/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 DALOX,,EET/SBRE0055,,,RMK/TCAS
TAM3254,010825,010825,5,SBGR,1020,SBIL,0145,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 DALOX,,EET/SBRE0055,,,RMK/TCAS
TAM3254,310725,310725,4,SBGR,1020,SBIL,0145,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 VUMEV UZ14 DALOX,,EET/SBRE0055,,,RMK/TCAS
TAM3256,050825,050825,2,SBBR,2150,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3256,040825,040825,1,SBBR,2150,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3256,020825,020825,6,SBBR,2200,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3256,030825,030825,7,SBBR,2135,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3256,010825,010825,5,SBBR,2120,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3256,060825,060825,3,SBBR,2140,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3256,310725,310725,4,SBBR,2150,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3257,310725,310725,4,SBGR,1925,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3257,050825,050825,2,SBGR,1925,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3257,030825,030825,7,SBGR,1910,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3257,040825,040825,1,SBGR,1925,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3257,020825,020825,6,SBGR,1925,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3257,010825,010825,5,SBGR,1945,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3257,060825,060825,3,SBGR,1950,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3258,040825,040825,1,SBBR,2355,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3258,050825,050825,2,SBBR,2355,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3258,020825,020825,6,SBBR,2325,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3258,030825,030825,7,SBBR,2340,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3258,010825,010825,5,SBBR,2355,SBGR,0125,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3258,310725,310725,4,SBBR,2355,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3258,060825,060825,3,SBBR,2355,SBGR,0125,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F350 ENRUR UZ38 VUNOX,,,,,RMK/TCAS
TAM3259,040825,040825,1,SBGR,0140,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3259,010825,010825,5,SBGR,0120,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3259,310725,310725,4,SBGR,0135,SBBR,0120,IS,A320/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3259,020825,020825,6,SBGR,0110,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
TAM3259,050825,050825,2,SBGR,0125,SBBR,0120,IS,A321/M,SW/C,EQPT/SDE2FGHIM1RWXYZ,PBN/A1B1C1D1L1O2S2, | N0450F340 UKBEV UZ26 AZOIC,,,,,RMK/TCAS
